number;adress;;;;;;;;
3832698486;СИББ 8047  г.Новосибирск, Красный пр., 46(308) ;Удален;;;;;;;Ростелеком
3852388090;СИББ 8644  г.Барнаул, пр. Красноармейский, 77Б (504) ;Удален;;;;;;;Ростелеком
3852388091;СИББ 8644  г.Барнаул, пр. Красноармейский, 77Б (504) ;Удален;;;;;;;Ростелеком
3852399472;СИББ 8644  г.Барнаул, пр. Красноармейский, 77Б (504) ;Удален;;;;;;;Ростелеком
3852379983;СИББ 8644  г.Барнаул, пр. Красноармейский, 77Б (504) ;Удален;;;;;;;Ростелеком
3852379985;СИББ 8644  г.Барнаул, пр. Красноармейский, 77Б (504) ;Удален;;;;;;;Ростелеком
3912989444;"СИББ 8646  г.Красноярск, пр. Свободный, 46 Отдел подбора и адаптации персонала Центра развития талантов (на правах управления) Сибирского банка 
В нашем подразделении имеются 2 городских номера телефонов, которые более 5 лет фигурируют во всех социальных службах, центрах занятости, ВУЗах и у широкой сети соискателей. Также эти контакы указаны во всех объявлениях в широкой (сформированной за годы работы ) сети контактов различных интересных Сбербанку организациях Красноярского края. Кроме того, простые обыватели скептически настроены к номерам 8 800... и расцениваются ими как массовые рассылки (спам). Переход на общие номера прогнозирует нам риск потери кандидатов.";Используется;;;;;;;Ростелеком
3912989708;СИББ 8646  г.Красноярск, пр. Свободный, 46 ;Удален;;;;;;;Ростелеком
3822265399;СИББ 8616  г.Томск, пр. Фрунзе, 90/1 Группа по работе с персоналом Центра развития талантов Сибирского банка. Данный номер заявлен на сайтах для кандидатов, требуется рекрутерам для подбора персонала.;Используется;;;;;;;Ростелеком
3902249023;СИББ 8602  г.Абакан, ул. Пушкина, 165 Группа по работе с персоналом Центра развития талантов Сибирского банка. Данный номер заявлен на сайтах для кандидатов, требуется рекрутерам для подбора персонала на всей территроии Республики Хакасия и юга Красноярского края.;Используется;;;;;;;Ростелеком
3902249205;СИББ 8602  г.Абакан, ул. Пушкина, 165 ;Удален;;;;;;;Ростелеком
3902249239;СИББ 8602  г.Абакан, ул. Пушкина, 165 ;Удален;;;;;;;Ростелеком
3833582443;СИББ 8047  г.Новосибирск, мкр. Горский, 66 ;Удален;;;;;;;Ростелеком
3833582525;СИББ 8047  г.Новосибирск, мкр. Горский, 66 Номер используется Бизнес-партнером по управлению персоналом Новосибирского отделения, который также является председателем профсоюза, а также проведения консультационной работы по направлениям HR с внешними и внутренними клиентами, в т.ч. сторонними организациями - партнерами банка..;Используется;;;;;;;Ростелеком
3833582526;СИББ 8047  г.Новосибирск, мкр. Горский, 66 ;Удален;;;;;;;Ростелеком
3833582518;СИББ 8047  г.Новосибирск, мкр. Горский, 66 Номер используется для консультационной работы по направлениям HR с внешними и внутренними клиентами, в т.ч. сторонними организациями - партнерами банка..;Используется;;;;;;;Ростелеком
3833582516;СИББ 8047  г.Новосибирск, мкр. Горский, 66 ;Удален;;;;;;;Ростелеком
3912919568;СИББ 8646  г. Красноярск, пр. Свободный, 46 ;Удален;;;;;;;Ростелеком
3832122547;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Ростелеком
3832122105;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3832122416;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3832122422;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3832122150;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3833197026;СИББ ТБ  630007 г.НОВОСИБИРСК ул.СЕРЕБРЕННИКОВСКАЯ д.20 ;Удален;;;;;;;ТТК
3833736227;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
3832122081;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3832122841;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Ростелеком
3832122099;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3832122830;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Ростелеком
3833195377;СИББ ТБ  630007 г.НОВОСИБИРСК ул.СЕРЕБРЕННИКОВСКАЯ д.20 ;Удален;;;;;;;ТТК
3833736223;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
3833736224;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
3832122331;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 ;Удален;;;;;;;Т2 Мобайл
3833736222;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
3833736215;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
3833736221;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;Авантел
